letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
A CUP OF COFFEE?,0.369100241,0.329228402,0.387204508,0.393912602,0.331889578,0.277954082,0.21135805,0.234110271,0.248993998,0.216365534,0.203991382,1.216834164,0.732374683,0.187785836,1.574897747,0.058670343,0.732374683,0.201918436,1.551038915,0.123842456,0.757481363,0.202202362,1.476983722,0.187173822,0.792109987,0.195274238,1.392588374,0.88842476
A CUP OF COFFEE?,0.364589921,0.327968317,0.386036557,0.392474195,0.328488856,0.280616355,0.204828197,0.233255396,0.249686568,0.222167373,0.218375254,1.230343204,0.747689889,0.177840677,1.566858622,0.043570607,0.747689889,0.190219508,1.543223892,0.106369406,0.761327001,0.192993689,1.49239345,0.203712972,0.806703632,0.185367201,1.390987775,0.903520338
A CUP OF COFFEE?,0.362501162,0.330964576,0.386773503,0.385888999,0.320414342,0.276939107,0.198425728,0.220193276,0.243761871,0.212023722,0.208502538,1.224341796,0.749617059,0.163142688,1.570005608,0.058456103,0.749617059,0.179646213,1.549411446,0.111083686,0.77868366,0.185367201,1.488687185,0.1911156,0.817108615,0.187100119,1.383872701,0.897448734
A CUP OF COFFEE?,0.363697596,0.323899893,0.382344943,0.389279224,0.321471868,0.283638827,0.190847327,0.213172195,0.228739599,0.207723964,0.213172195,1.223769305,0.750488725,0.158942617,1.545092649,0.052820324,0.750488725,0.177029873,1.528492373,0.112813675,0.779735705,0.17842764,1.478038479,0.191746377,0.832297592,0.183808573,1.385270995,0.926023535
A CUP OF COFFEE?,0.362661488,0.341666182,0.398386936,0.39557841,0.336822879,0.291563025,0.215399618,0.243288762,0.265067054,0.220337529,0.219626188,1.241794916,0.78661938,0.188575178,1.614679646,0.056291795,0.78661938,0.193994814,1.579963147,0.100074301,0.797951371,0.206308458,1.521434883,0.200148603,0.827222463,0.201900058,1.418384437,0.916257291
A CUP OF COFFEE?,0.364113493,0.335441341,0.38396875,0.386090004,0.326197489,0.284988877,0.204139653,0.230120573,0.25412566,0.22435306,0.212884617,1.23097897,0.774856551,0.168229516,1.581715345,0.052660562,0.774856551,0.187149866,1.566984334,0.104959815,0.804371886,0.195877587,1.502783215,0.185825795,0.832088926,0.193045002,1.394739068,0.902582865
A CUP OF COFFEE?,0.363115767,0.319626501,0.367781691,0.375561015,0.315776142,0.275125625,0.194257172,0.22069925,0.245053371,0.211347297,0.21594517,1.228182849,0.775357196,0.164499508,1.567700921,0.038506422,0.775357196,0.180303007,1.556928989,0.103681715,0.797231745,0.189622139,1.50674061,0.214481118,0.839492995,0.185471491,1.38786142,0.926657673
A CUP OF COFFEE?,0.367228489,0.327197916,0.357395911,0.359712509,0.311357184,0.277370575,0.180343081,0.203792309,0.231363865,0.197630679,0.223408594,1.225904803,0.772477699,0.152019289,1.545731791,0.04381403,0.772477699,0.171852765,1.547402698,0.110875003,0.807890795,0.17620147,1.510790095,0.22007892,0.869619989,0.177141775,1.402733388,0.970873064
A CUP OF COFFEE?,0.37196526,0.313226997,0.345170615,0.354720131,0.295504518,0.281142395,0.175196429,0.19295624,0.221771752,0.202508784,0.229103022,1.245536892,0.806552353,0.130103761,1.556048158,0.057176577,0.806552353,0.139142723,1.547128622,0.108652213,0.846372143,0.169720182,1.537814905,0.209647448,0.928266217,0.183698137,1.409853241,0.997563323
A CUP OF COFFEE?,0.375824379,0.294275658,0.32449585,0.332072218,0.277772735,0.284233429,0.172340282,0.174746363,0.196183772,0.183957756,0.223927271,1.253541514,0.851571123,0.127113054,1.560293502,0.051483917,0.851571123,0.143230125,1.555924082,0.127113054,0.890199352,0.148213524,1.519214767,0.202557985,0.968064177,0.166227348,1.389856765,1.031439971
A CUP OF COFFEE?,0.376491034,0.312734502,0.347678556,0.351334697,0.298122494,0.291327709,0.171714327,0.187839815,0.209806863,0.190261051,0.232078086,1.267914052,0.867301787,0.144050986,1.588179655,0.052768921,0.867301787,0.148484358,1.583525383,0.099010977,0.906462237,0.166297526,1.550652751,0.191559777,0.962684934,0.184251821,1.429518464,1.022071051
A CUP OF COFFEE?,0.387351504,0.317138186,0.346457718,0.345153215,0.290137848,0.294432444,0.174132275,0.190484829,0.21705062,0.195665581,0.236094878,1.280632199,0.88805848,0.148476487,1.594153402,0.039611339,0.88805848,0.154940602,1.58813808,0.101955924,0.915977419,0.17446985,1.563381317,0.200125485,0.981889909,0.190896244,1.434373567,1.041503308
A CUP OF COFFEE?,0.374759931,0.314112339,0.338241701,0.348863662,0.303183883,0.292251737,0.177875173,0.191441464,0.213922835,0.201089819,0.2484765,1.275458746,0.859830693,0.137178908,1.569091549,0.0478346,0.859830693,0.151916898,1.564786279,0.111299439,0.896092899,0.17086142,1.547215961,0.205744395,0.976042513,0.187379965,1.436645335,1.062601813
A CUP OF COFFEE?,0.379883816,0.310432207,0.340956159,0.350235573,0.296563605,0.297306112,0.174659362,0.188883727,0.211605098,0.197799163,0.242336233,1.277028791,0.861442336,0.138279796,1.56366278,0.049449791,0.861442336,0.153136062,1.572495189,0.096851749,0.906186369,0.175117786,1.546429928,0.181303617,0.967544349,0.191413533,1.443794519,1.038445606
A CUP OF COFFEE?,0.37965025,0.334701634,0.366773173,0.371096331,0.317717463,0.304220056,0.192623681,0.219223087,0.241019172,0.215359822,0.241888339,1.295224905,0.86292409,0.172871556,1.624833513,0.040974489,0.86292409,0.175043092,1.615507223,0.111838589,0.889085031,0.183243483,1.57911341,0.203433281,0.953504609,0.201255242,1.468007908,1.037087697
A CUP OF COFFEE?,0.37568467,0.346557351,0.391690138,0.396864035,0.344774605,0.303331831,0.227048918,0.23703079,0.269500806,0.235140634,0.23970516,1.288677028,0.8542785,0.193058458,1.678037427,0.045633846,0.8542785,0.195682249,1.653660828,0.098652201,0.867924921,0.209018917,1.61600579,0.2122472,0.916116269,0.209931889,1.491440374,0.988329692
A CUP OF COFFEE?,0.367247103,0.333469332,0.37997197,0.379703382,0.313278209,0.291622819,0.207981918,0.221475087,0.249872442,0.212350743,0.240807321,1.265701225,0.826637728,0.180683144,1.635481905,0.058895499,0.826637728,0.185365408,1.615940286,0.096034409,0.856864929,0.204818511,1.563209439,0.212350743,0.888522108,0.202916905,1.424678287,0.949768816
A CUP OF COFFEE?,0.361131336,0.318411901,0.37214923,0.378637474,0.314532499,0.284309133,0.197609476,0.222408063,0.250543963,0.224093333,0.225590534,1.227538792,0.800049503,0.17003203,1.580299508,0.025172671,0.800049503,0.191399225,1.567112499,0.075518013,0.808127036,0.20805559,1.5293563,0.169448728,0.836446988,0.203338473,1.417248764,0.880076504
A CUP OF COFFEE?,0.354001962,0.342058255,0.384501958,0.397386828,0.323791123,0.297765176,0.223890499,0.2490049,0.269082891,0.2291337,0.21870886,1.227984104,0.797782371,0.198796444,1.61515673,0.046147335,0.797782371,0.208352103,1.615815844,0.077853083,0.832449637,0.226255925,1.565298604,0.183253333,0.84495002,0.21654477,1.449055717,0.892836958
A CUP OF COFFEE?,0.351124209,0.323352597,0.37914507,0.389537335,0.311450504,0.277862589,0.2233779,0.246891584,0.269377324,0.231339627,0.218839577,1.207628306,0.82007129,0.183641566,1.631120495,0.025092306,0.82007129,0.20113013,1.618040315,0.07759367,0.826381095,0.213376829,1.564060491,0.192431156,0.831862914,0.20510178,1.426735345,0.859480147
A CUP OF COFFEE?,0.35287824,0.330966691,0.37684364,0.391483258,0.317294305,0.279250644,0.208141141,0.234028792,0.259401905,0.219571052,0.211456453,1.205792195,0.789059733,0.182936652,1.602511939,0.033950305,0.789059733,0.197057044,1.596959054,0.073791267,0.809767479,0.215828348,1.540652103,0.177533893,0.808957208,0.211925835,1.419781326,0.84455612
A CUP OF COFFEE?,0.350777357,0.34318676,0.39989745,0.410662505,0.331019892,0.280879692,0.21984828,0.249813956,0.269780234,0.227046521,0.207037703,1.194872905,0.813701084,0.190235732,1.618582032,0.032333857,0.813701084,0.206454223,1.607338713,0.068296718,0.82756795,0.22419496,1.55339768,0.170741795,0.822401388,0.214572263,1.423946893,0.834173983
A CUP OF COFFEE?,0.351286243,0.343684634,0.409981523,0.425096864,0.337468138,0.278332622,0.215913276,0.25122196,0.269124723,0.228966584,0.210331221,1.202791446,0.784215372,0.178263955,1.585920225,0.017961617,0.784215372,0.204990761,1.590085019,0.072405591,0.799897158,0.215632929,1.538341947,0.164865725,0.804271373,0.203311695,1.426394391,0.836758832
A CUP OF COFFEE?,0.350013094,0.349500338,0.417275977,0.4302543,0.325407934,0.279557506,0.221673561,0.248059583,0.257596216,0.229794854,0.203292679,1.197265602,0.712021302,0.197727404,1.565624367,0.056464743,0.712021302,0.217407592,1.556740741,0.094694252,0.747198391,0.225594137,1.504999903,0.190333092,0.775080152,0.203782188,1.39778753,0.843977927
A CUP OF COFFEE?,0.349493075,0.339058085,0.404120843,0.412679645,0.325320554,0.275973287,0.212711619,0.24072027,0.268483274,0.230668628,0.200976334,1.188224158,0.793646121,0.169299794,1.578815893,0.019707351,0.793646121,0.201169487,1.574332431,0.075815693,0.80467795,0.215162399,1.525977735,0.189231621,0.817035491,0.202995281,1.39526096,0.852169188
A CUP OF COFFEE?,0.34624726,0.335909182,0.410475419,0.41329818,0.320222733,0.26784641,0.19882244,0.224741854,0.246501848,0.224741854,0.204493418,1.180180423,0.711312708,0.17386518,1.532690574,0.0470208,0.711312708,0.196217034,1.524310928,0.093431595,0.740407081,0.20523771,1.487235874,0.164746432,0.783166392,0.197282649,1.381682257,0.827103488
A CUP OF COFFEE?,0.351117489,0.341925921,0.398444488,0.41824794,0.330351068,0.273498899,0.203156357,0.241185785,0.25026687,0.221136687,0.20455971,1.193832692,0.674670322,0.183629697,1.531693951,0.041430774,0.674670322,0.20455971,1.524992684,0.093461883,0.701038943,0.216869423,1.484136953,0.179107917,0.74095605,0.205304243,1.397772761,0.82233099
A CUP OF COFFEE?,0.348163656,0.33878529,0.405365328,0.419361167,0.323261839,0.274226855,0.205010669,0.233107427,0.248707207,0.221725273,0.205010669,1.188280516,0.736161331,0.178728449,1.55137259,0.0361086,0.736161331,0.2024697,1.549195814,0.080503459,0.761510338,0.221292469,1.505954486,0.180011206,0.78567631,0.207612903,1.4100179,0.853991618
A CUP OF COFFEE?,0.342381869,0.338797811,0.407496123,0.421565531,0.324961059,0.273055295,0.203533978,0.237045693,0.254012558,0.227961999,0.195373737,1.175098474,0.719129918,0.17717016,1.535600906,0.036298404,0.719129918,0.200464487,1.533201626,0.087151748,0.744338575,0.212749961,1.486123895,0.174414624,0.77013123,0.200947186,1.397883639,0.841336625
A CUP OF COFFEE?,0.348237231,0.36063072,0.423826587,0.430118771,0.334976536,0.274699578,0.210520639,0.24456279,0.263402186,0.238061618,0.204472101,1.193138401,0.751722082,0.190160766,1.571965339,0.031933177,0.751722082,0.215674005,1.558685828,0.087899938,0.764192563,0.229761886,1.514930724,0.183335205,0.794167269,0.214214265,1.403174366,0.848485613
A CUP OF COFFEE?,0.357023776,0.35850373,0.431893215,0.434473596,0.332803438,0.274699578,0.204759618,0.24456279,0.261534327,0.234492774,0.201963146,1.184825816,0.734463077,0.178237043,1.557225724,0.028007249,0.734463077,0.212928785,1.553039219,0.087899938,0.751982906,0.22212415,1.499604476,0.170131072,0.770504826,0.206571263,1.400362461,0.825928983
A CUP OF COFFEE?,0.352275237,0.359672756,0.430655373,0.432598631,0.336356078,0.27722564,0.217266599,0.242549817,0.266828193,0.233869877,0.19602813,1.187146207,0.713737661,0.185706204,1.562904846,0.041899278,0.713737661,0.212363169,1.555360792,0.081437558,0.738637779,0.227356943,1.503659433,0.19402779,0.752659494,0.207625848,1.394028428,0.820531983
A CUP OF COFFEE?,0.359305338,0.361169106,0.432915783,0.434905195,0.337103811,0.277350098,0.217849208,0.250531758,0.270557963,0.240531415,0.180902951,1.174706252,0.660757751,0.18561339,1.54194503,0.053282795,0.660757751,0.208214206,1.539828666,0.093116224,0.697533403,0.216347086,1.491146582,0.186232447,0.724989003,0.198304728,1.385297272,0.788270038
A CUP OF COFFEE?,0.36389595,0.348300618,0.416588485,0.424264069,0.332199447,0.282378002,0.217265973,0.251151196,0.267571947,0.23446078,0.187508599,1.180866855,0.683276512,0.187908404,1.568929081,0.041092035,0.683276512,0.213696142,1.560836356,0.085977439,0.70604466,0.222976622,1.505512074,0.172499558,0.717772247,0.208001299,1.398806782,0.764625992
A CUP OF COFFEE?,0.354298613,0.371684427,0.441680558,0.440811108,0.349117334,0.276998746,0.223323528,0.255830499,0.278173499,0.239006743,0.198300924,1.185946119,0.691526689,0.186331849,1.579743056,0.025538022,0.691526689,0.213576631,1.559689888,0.08263667,0.688496528,0.230175791,1.496934129,0.179729287,0.686655252,0.208945939,1.395163792,0.748409398
A CUP OF COFFEE?,0.367586053,0.379353425,0.444012683,0.451588475,0.341715478,0.278017544,0.216867728,0.255773729,0.276627448,0.239586511,0.206393565,1.206781787,0.599279959,0.191773768,1.547811647,0.03975639,0.599279959,0.218726249,1.547649747,0.080715765,0.627836662,0.236020072,1.499125934,0.186370603,0.644770195,0.207232378,1.393148783,0.712402518
A CUP OF COFFEE?,0.372517282,0.36824214,0.441728211,0.451256402,0.348108815,0.282861598,0.21575193,0.253556488,0.27353542,0.234805734,0.205331658,1.215229519,0.54860306,0.188574398,1.524207855,0.039551841,0.54860306,0.221166216,1.524545757,0.074380446,0.577900724,0.240584456,1.475621267,0.160719698,0.589956253,0.210832587,1.383694144,0.651515548
A CUP OF COFFEE?,0.378088375,0.386163785,0.452870412,0.462478335,0.355532116,0.285962146,0.224360228,0.267132348,0.274397736,0.24189863,0.228533541,1.26094055,0.439162875,0.18528302,1.506271044,0.036214298,0.439162875,0.228533541,1.518081315,0.094598578,0.472748177,0.236496446,1.494522303,0.183924852,0.530278943,0.208313242,1.429068656,0.642589986
A CUP OF COFFEE?,0.378598135,0.383306429,0.458499502,0.46596816,0.361076287,0.289514607,0.229879848,0.268213131,0.279481542,0.239011142,0.229039334,1.264438311,0.39304464,0.193431182,1.49480618,0.057259833,0.39304464,0.224016117,1.502951131,0.090429171,0.441090959,0.239736274,1.468210228,0.18683787,0.487134379,0.198839449,1.410499272,0.613226131
A CUP OF COFFEE?,0.426635336,0.365176006,0.394563065,0.41993033,0.371647073,0.358693695,0.234082294,0.263010072,0.284970001,0.260987999,0.320825394,1.486588292,0.731594461,0.234243898,1.737482396,0.055704619,0.731594461,0.253634744,1.756048246,0.123030922,0.785906664,0.246061845,1.71196545,0.176153473,0.861436127,0.247594955,1.586693514,0.916766139
A CUP OF COFFEE?,0.374309509,0.368181643,0.430191606,0.445247172,0.343995862,0.277790416,0.222664133,0.259022715,0.270412966,0.228822643,0.246596007,1.281237711,0.344415497,0.191635284,1.484704573,0.06009177,0.344415497,0.203958231,1.480320234,0.079038383,0.387813122,0.22500336,1.441025205,0.172076642,0.422953865,0.193136856,1.3768492,0.539689671
A CUP OF COFFEE?,0.382610757,0.370053057,0.429655704,0.443066496,0.353520755,0.293300998,0.237051608,0.262406747,0.273701138,0.224821222,0.245844173,1.290741802,0.316198576,0.200608268,1.513266666,0.052269872,0.316198576,0.210925508,1.507326272,0.075159052,0.347676164,0.235958839,1.474677025,0.184501984,0.378926128,0.200516225,1.418319447,0.503889249
A CUP OF COFFEE?,0.38461108,0.366684529,0.42956338,0.44525722,0.350931989,0.290949385,0.238525666,0.275470863,0.281234196,0.231782926,0.237585351,1.287575075,0.354317603,0.208479405,1.521864721,0.039110388,0.354317603,0.221326063,1.519816375,0.074307227,0.38046618,0.24225043,1.482386767,0.170368772,0.406079747,0.201934385,1.421804008,0.513436822
A CUP OF COFFEE?,0.381417044,0.550087484,0.664012922,0.615016504,0.389258184,0.300700465,0.344414441,0.383173387,0.374906733,0.265099093,0.288933457,1.301899308,0.478966733,0.296200953,1.780351328,0.149604073,0.478966733,0.308416698,1.785372777,0.13792814,0.506227998,0.264676624,1.648973528,0.394966087,0.369494804,0.227870135,1.287985943,0.033452488
A CUP OF COFFEE?,0.357192115,0.507062194,0.632455532,0.613075908,0.428006606,0.280470664,0.305481531,0.34397524,0.35018468,0.246090115,0.274254475,1.306894846,0.359897016,0.24913644,1.662077014,0.146805055,0.359897016,0.282003302,1.659481639,0.10380685,0.359897016,0.24913644,1.556410548,0.341459848,0.256384006,0.210192851,1.25335756,0.105862631
A CUP OF COFFEE?,0.309707665,0.53857428,0.6541755,0.605104716,0.431896366,0.273745488,0.315972464,0.333025759,0.313039942,0.237677643,0.250431953,1.232299159,0.455793035,0.268644193,1.687958684,0.09603627,0.455793035,0.249047066,1.655128766,0.152604021,0.431896366,0.215814676,1.503358779,0.28810881,0.279991436,0.164247293,1.234542424,0.030369335
A CUP OF COFFEE?,0.363959321,0.507384308,0.634230385,0.587317283,0.407662988,0.298405135,0.317722777,0.347857829,0.333627084,0.234739197,0.306062468,1.381415743,0.298405135,0.283636451,1.679263249,0.093895679,0.298405135,0.285186388,1.647996225,0.165985678,0.273750593,0.241678795,1.484695267,0.356927105,0.108082043,0.179387443,1.149311492,0.248867835
A CUP OF COFFEE?,0.331520226,0.559016994,0.670468718,0.597360547,0.434372243,0.292194043,0.332230881,0.325779182,0.27343034,0.219884189,0.257436565,1.25,0.476326351,0.260623346,1.723382479,0.131213494,0.476326351,0.242821466,1.674024639,0.230872014,0.451674035,0.171700705,1.44392024,0.166115441,0.251879726,0.166115441,1.355718148,0.108593061
A CUP OF COFFEE?,0.330566736,0.506081521,0.636819329,0.574616941,0.368930777,0.264144723,0.31356891,0.332186377,0.311508194,0.231670247,0.241648837,1.277761702,0.398041578,0.270171613,1.670919149,0.098289362,0.398041578,0.272545055,1.626978434,0.221726703,0.375563124,0.208245652,1.406679154,0.301705471,0.167059791,0.216335855,1.150447483,0.139002148
A CUP OF COFFEE?,0.343238059,0.521479819,0.658346262,0.60994071,0.41193815,0.297343767,0.303103988,0.312583754,0.305943432,0.246462214,0.260532562,1.309283755,0.343238059,0.249513145,1.649915823,0.117621624,0.343238059,0.261774185,1.646768377,0.107037294,0.343238059,0.239342665,1.543853831,0.310153861,0.237073963,0.197257461,1.291245591,0.135552224
A CUP OF COFFEE?,0.32496409,0.535270514,0.63784518,0.583308634,0.381360308,0.289512396,0.317210351,0.315899559,0.276687579,0.214127584,0.273292511,1.256105421,0.389967548,0.245287536,1.643041406,0.101850105,0.389967548,0.247812002,1.628200646,0.161039157,0.396300318,0.20773427,1.46925617,0.264418253,0.238424984,0.180478847,1.244073086,0.032207831
A CUP OF COFFEE?,0.32877179,0.535826268,0.652518521,0.622539753,0.439357047,0.277261737,0.300420884,0.320927198,0.303235193,0.244280508,0.2304123,1.215127276,0.422855224,0.257814787,1.635310617,0.10608979,0.422855224,0.259456936,1.661271085,0.088641382,0.466549349,0.237223982,1.573903229,0.274954387,0.37832549,0.19551132,1.350223942,0.13824738
A CUP OF COFFEE?,0.318626494,0.523944431,0.64390938,0.603879169,0.399237853,0.245982955,0.293759113,0.302275633,0.272234596,0.248855247,0.198471315,1.168799115,0.459529665,0.242658708,1.626681091,0.114882416,0.459529665,0.225302955,1.567499868,0.21374115,0.401267029,0.178544596,1.353768945,0.229764832,0.190110841,0.204020503,1.25346221,0.172176276
